 POST        USINA       JAN       FEV       MAR       ABR       MAI       JUN       JUL       AGO       SET       OUT       NOV       DEZ
 XXXX XXXXXXXXXXXX XXXXXX.XX XXXXXX.XX XXXXXX.XX XXXXXX.XX XXXXXX.XX XXXXXX.XX XXXXXX.XX XXXXXX.XX XXXXXX.XX XXXXXX.XX XXXXXX.XX XXXXXX.XX
MESPLAN =    8     ANOPLAN = 2011
  154              000155.00 000172.00 000226.00 000190.00 000158.00 000151.00 000139.00 000121.00 000125.00 000137.00 000135.00 000136.00
  155              000309.00 000084.00 000246.00 000118.00 000072.00 000058.00 000047.00 000035.00 000028.00 000048.00 000136.00 000186.00
  156              001685.00 000505.00 002218.00 001059.00 000496.00 000379.00 000305.00 000118.00 000114.00 000274.00 000777.00 001084.00
  158              000074.00 000048.00 000093.00 000075.00 000048.00 000040.00 000033.00 000020.00 000016.00 000018.00 000026.00 000048.00
  160              000014.00 000006.00 000014.00 000011.00 000007.00 000006.00 000004.00 000003.00 000003.00 000006.00 000007.00 000011.00
  161              000364.00 000189.00 000163.00 000128.00 000063.00 000068.00 000043.00 000059.00 000091.00 000091.00 000109.00 000233.00
  164              000284.00 000146.00 000105.00 000087.00 000041.00 000047.00 000027.00 000041.00 000066.00 000067.00 000081.00 000174.00
  168              003124.00 001820.00 002767.00 003101.00 001078.00 000797.00 000677.00 000536.00 000569.00 000576.00 001213.00 002152.00
  169              004656.00 002947.00 004010.00 005080.00 001881.00 001232.00 001036.00 000690.00 000683.00 000831.00 001794.00 003086.00
  171              000000.00 000000.00 000000.00 000000.00 000000.00 000000.00 000000.00 000000.00 000000.00 000000.00 000000.00 000000.00
  172              004503.00 003241.00 003797.00 005291.00 002014.00 001255.00 001071.00 000698.00 000684.00 000828.00 001705.00 003118.00
  173              004503.00 003241.00 003797.00 005291.00 002014.00 001255.00 001071.00 000698.00 000684.00 000828.00 001705.00 003118.00
  175              004503.00 003241.00 003797.00 005291.00 002014.00 001255.00 001071.00 000698.00 000684.00 000828.00 001705.00 003118.00
  176              004503.00 003241.00 003797.00 005291.00 002014.00 001255.00 001071.00 000698.00 000684.00 000828.00 001705.00 003118.00
  178              004503.00 003241.00 003797.00 005291.00 002014.00 001255.00 001071.00 000698.00 000684.00 000828.00 001705.00 003118.00
